month,growmonth,parent.pop,elevation.group,elev_m,PckSum,Lat,Long,year,cwd,pck,ppt,tmn,tmx,AvgFirstMonth,AvgLastMonth
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1984,110.39,0,7,9.98,22.57,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1985,102.77,0,0.07,9.94,24.29,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1985,26.8,23.4,121,-1.1,8.75,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1985,88.74,0,9,12.66,25.97,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1985,73.82,0,9.13,8.93,22.91,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1985,33.48,29.67,229.9,-1.9,7.65,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1985,69.32,0,37.01,3.06,15.05,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1985,89.16,0,38.28,5.67,16.15,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1986,108.47,0,2.68,11.48,25.58,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1986,27.14,0,22.49,-2.44,7.95,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1986,71.42,0,11.04,9.66,22.99,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1986,71.22,0,0.26,7.76,22.11,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1986,38.94,0,19.74,-0.18,11.98,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1986,66.63,0,11.57,2.66,14.81,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1986,87.81,0,62.41,4.17,15.92,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1987,98.38,0,4.54,10.42,24.94,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1987,23.13,132.05,168,-5.42,4.05,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1987,77.73,0,1.21,8.94,22.16,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1987,52.38,0,18.79,7.92,22.57,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1987,36.76,0,75.75,-0.85,9.32,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1987,77.86,0,63.05,6.11,17.85,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1987,97.17,0,2.98,8.26,21.83,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1988,108.58,0,17.73,11.44,24.65,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1988,23.94,79.75,181.21,-3.77,6.77,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1988,72.6,0,8.35,12.24,26.49,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1988,34.33,0,15,6.66,20.25,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1988,39.87,0,166.95,-0.79,10,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1988,82.2,0,0,7.83,20.16,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1988,102.97,0,8.07,8.21,22.07,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1989,96.13,0,0.75,9.09,23.36,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1989,29.07,0,0,-0.34,11.55,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1989,80.98,0,0.03,10.97,26.26,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1989,67.96,0,4.6,7.16,20.96,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1989,39.76,0,51.74,1.97,13.23,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1989,62.2,0,53.14,2.33,14.72,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1989,92.21,0,63.02,8.42,20.58,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1990,95.99,0,1.77,10.25,23.73,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1990,25.52,12.62,46.58,-4.54,5.85,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1990,80.64,0,1.98,11.59,25.84,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1990,68.01,0,7.31,7.16,20.95,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1990,41.16,0,38.23,0.34,11.59,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1990,77.73,0,2.44,6.45,18.68,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1990,96.1,0,14.42,7.86,20.88,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1991,83.27,0,3.53,10.14,23.84,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1991,27.19,0,72.03,-0.87,8.19,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1991,72.65,0,0.38,11.82,25.42,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1991,62.91,0,12.54,5.87,18.94,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1991,38.79,0,55.2,1.92,11.82,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1991,75.05,0,95.06,6.25,18.78,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1991,91.14,0,2.14,9.86,23.31,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1992,83.43,0,5.86,12.6,26.38,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1992,22.51,190.4,252.73,-4.68,4.28,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1992,62.73,0,56.96,10.17,22.41,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1992,74.28,0,6.28,7.17,20.34,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1992,36.49,0,2.75,0.33,10.45,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1992,80.31,0,151.48,6.59,18.29,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1992,109.03,0,3.74,9.53,22.5,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1993,77.99,0,2.68,10.36,24.69,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1993,26.48,6.78,92.01,-2.37,7.57,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1993,66.73,0,0.08,8.77,23.4,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1993,24,0,75.32,5.87,19.54,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1993,39.12,0,80.69,0.35,10.76,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1993,72.97,0,22.76,5.58,15.99,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1993,85.19,0,0.37,9.28,22.74,5,12
8,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1994,107.3,0,0.26,13.65,26.78,5,12
12,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1994,25.44,78.58,87.08,-2.85,6.56,5,12
7,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1994,86.01,0,4.6,12.34,26.49,5,12
6,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1994,71.01,0,0,8.72,22.5,5,12
11,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1994,29.96,60.08,155.16,-3.82,5.83,5,12
10,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1994,65.18,0,73.99,2.52,14.5,5,12
9,NA,SQ2,Mid,1934.45122,1036.9786299999998,36.66557,-118.83543,1994,99.08,0,42.44,9.34,21.56,5,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1965,63.58,0,48.7,7.78,21.17,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1965,25.95,226.82,208.91,-6.47,3.92,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1965,89.55,0,8.68,7.72,21.52,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1965,36.9,59.16,306.44,-1.79,7.49,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1965,76.3,0,14.24,4.08,17.42,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1965,75.76,0,16.43,2.86,15.27,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1966,108.88,0,8.83,10,23.45,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1966,28.33,399.9,658.7999,-4.31,5.93,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1966,101.51,0,0.66,8.3,21.81,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1966,44.44,0,169.4,-1.72,8.46,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1966,77.01,0,0,2.73,15.17,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1966,101.14,0,2.21,6.04,19.04,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1967,87.59,0,3.35,10.72,24.45,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1967,26.16,156.65,176.05,-8.25,3.01,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1967,94.26,0,2.12,10.29,24.17,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1967,42.64,0,75.99,-0.05,11.09,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1967,74.4,0,7.56,3.55,16.6,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1967,72.71,0,41.93,6.51,18.5,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1968,97.56,0,0.89,6.64,19.36,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1968,24.8,260.05,287.78,-7.45,2.99,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1968,99.3,0,1.8,10.19,23.12,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1968,40.29,0,100.49,-2.26,8.49,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1968,75.28,0,65.7,2.36,14.37,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1968,99.66,0,0,6.35,20.53,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1969,86.11,0,0.18,9.47,23.93,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1969,30.56,35.82,98.46,-4.42,6.38,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1969,61.1,0,57.52,8.6,22.22,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1969,40.96,0,84.67,-1.85,10.33,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1969,64.98,0,44.11,-0.9,11,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1969,85.39,0,3.66,6.57,20.17,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1970,102.35,0,0.01,8.98,23.84,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1970,24.14,278.18,288.48,-7.95,2.36,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1970,96.77,0,9.87,9.49,23.69,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1970,44.03,0,212.18,-2.1,9.65,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1970,73.12,0,2.17,1.02,13.51,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1970,95.29,0,0,4.24,18.85,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1971,97.82,0,1.63,9.94,23.43,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1971,22.49,296.72,304.26,-9.04,0.49,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1971,95.73,0,9.76,9.31,22.77,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1971,40.14,0,106.68,-2.72,7.64,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1971,66.12,0,17.09,-0.9,10.75,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1971,92.77,0,22.82,5.42,19.08,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1972,102.98,0,7.49,8.42,21.08,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1972,24.87,248.49,151.51,-9.34,3.43,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1972,101.26,0,1.83,10.05,23.67,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1972,33.71,118.52,207.1,-5.61,5.8,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1972,64.74,0,22.33,-0.67,9.98,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1972,89.82,0,55.52,4.79,16.71,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1973,88.94,0,4.56,8.44,21.39,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1973,29.17,175.47,156.18,-4.7,6.33,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1973,90.64,0,0.11,8.28,22.16,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1973,34.21,100.32,212.58,-4.43,5.96,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1973,71.65,0,53.46,1.44,13.66,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1973,87.31,0,0,5.34,18.3,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1974,89.4,0,2.9,7.95,21.77,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1974,28.44,84.61,118.08,-6.38,4.63,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1974,83.81,0,13.01,8.62,21.67,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1974,39.95,0,45.42,-2.49,9,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1974,70.89,0,68.31,1.47,13.1,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1974,93.93,0,0.02,7.78,21.62,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1975,84.94,0,3.89,7.15,20.14,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1975,32.85,0,20.56,-3.11,8.97,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1975,90.09,0,11.23,8.84,21.04,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1975,38.52,0,66.26,-3.29,8.79,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1975,65.21,0,140.07,-0.17,11.64,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1975,89.39,0,9.28,7.4,19.8,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1976,82.57,0,13.52,5.16,17.38,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1976,32.81,0,14.03,-2.8,8.47,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1976,85.35,0,14.46,8.35,22.01,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1976,42.85,0,12.75,-0.32,12.08,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1976,69.07,0,33.45,1.35,13.36,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1976,92.83,0,114.74,5.59,16.7,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1977,95.83,0,12.85,9.09,21.89,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1977,31.88,141.61,397.37,-2.2,7.5,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1977,100.29,0,1.32,7.99,22.3,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1977,45.65,0,58.97,-0.84,10.65,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1977,77.53,0,17.22,3.01,15.17,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1977,97.89,0,0.61,4.54,17.46,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1978,88.38,0,2.04,8.18,21.44,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1978,27.57,102.05,121.86,-6.45,3.54,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1978,77.49,0,13.95,7.72,21.7,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1978,35.88,3.73,66.96,-4.86,6.54,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1978,73.99,0,0.02,3.55,16.65,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1978,76.07,0,150.83,4.31,15.93,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1979,93.62,0,2.07,6.33,19.68,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1979,32.32,3.62,90.79,-2.8,7.77,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1979,94.65,0,3.83,8.01,21.95,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1979,38.81,0,84.98,-3.04,7.63,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1979,72.04,0,78.62,0.95,13.82,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1979,98.98,0,2.78,7.58,21.19,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1980,89.06,0,0.03,7.63,20.76,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1980,34.44,0,104.74,-2.63,9.05,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1980,61.06,0,21.77,8.63,22.11,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1980,44.31,0,10.66,-0.06,11.2,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1980,74.9,0,23.95,3.34,14.84,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1980,90.05,0,5.72,6.09,18.31,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1981,108.79,0,2.67,9.25,23.67,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1981,31.85,26.69,121.44,-3.04,7.23,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1981,99.31,0,0.03,8.3,22.99,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1981,37.76,0,138.01,-1.6,8.94,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1981,66.85,0,103.17,-1.27,10.09,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1981,100.84,0,1.09,6.47,19.7,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1982,70.08,0,11.5,8.05,21.44,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1982,26.44,402.71,364.17,-5.89,4.27,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1982,58.99,0,12.28,7.6,19.87,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1982,33.57,118.36,271.28,-3.81,6.27,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1982,62.9,0,141.91,0.46,11.19,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1982,84.34,0,169.79,4.82,16.13,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1983,56.52,0,53.67,8.11,20.08,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1983,27.51,383.1,351.38,-4.36,4.54,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1983,86.53,0,0.14,6.29,19.82,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1983,34.17,137.74,338.67,-3.01,6.4,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1983,68.83,0,26.07,1.75,12.9,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1983,71.85,0,33.73,7.39,19.25,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1984,76.38,0,8.18,10.08,21.99,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1984,27.04,228.7,105.05,-6.58,2.83,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1984,70.15,0,46.34,10.69,22.69,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1984,34.37,137.87,248.17,-4.89,5.69,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1984,65.69,0,64.94,-0.96,9.38,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1984,100.92,0,9.41,7.93,19.85,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1985,98.33,0,0.02,8.22,21.82,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1985,31.67,137.4,136.11,-2.67,7.49,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1985,99.98,0,11.53,10.68,23.39,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1985,34.82,110.41,246.69,-3.84,6.01,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1985,70,0,37.62,1.16,12.79,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1985,83.38,0,40.81,3.67,13.5,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1986,103.65,0,3.7,9.67,22.92,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1986,31.37,0,21.99,-4.15,6.38,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1986,91.06,0,12.63,7.75,20.4,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1986,41.57,0,18.89,-1.89,10.16,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1986,68.13,0,10.31,0.6,12.32,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1986,81.86,0,68.2,1.9,13.2,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1987,110.95,0,6.21,8.75,22.36,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1987,26.19,168.9,177.81,-7.59,2.33,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1987,98.06,0,0.94,7.01,19.73,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1987,39.38,0,86.37,-2.65,7.73,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1987,77.95,0,70.42,3.95,15.39,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1987,100.51,0,2.45,6.57,19.34,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1988,102.71,0,20.72,9.78,22.12,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1988,27.1,139.91,194.61,-5.51,5.02,6,12
7,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1988,85.84,0,10.94,10.35,23.89,6,12
11,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1988,41.94,9.25,185.98,-2.64,8.28,6,12
10,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1988,82.1,0,0,6.16,18.06,6,12
9,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1988,100.32,0,11.35,6.61,19.5,6,12
8,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1989,117.8,0,2.09,7.41,20.76,6,12
12,NA,SQ3,High,2373.170732,2023.8482166666663,36.72109,-118.84933,1989,34.53,0,0,-1.37,10.22,6,12
