parent.pop,elevation.group,elev_m,timeframe,year,month,grwssn_length,cwd,pck,ppt,tmn,tmx
WL1,mid,1613.837245,historic,1979,12,7,20.84,1.84,162.24,-1.39,10.13
WL1,mid,1613.837245,historic,1980,5,10,74.19,0,63.06,2.4,15.65
WL1,mid,1613.837245,historic,1980,6,10,89.27,0,19.48,5.66,19.65
WL1,mid,1613.837245,historic,1980,7,10,52.65,0,26.6,11.3,26.81
WL1,mid,1613.837245,historic,1980,8,10,98.47,0,1.42,9.27,26.43
WL1,mid,1613.837245,historic,1980,9,10,87.25,0,7.52,7.45,23.96
WL1,mid,1613.837245,historic,1980,10,10,67.82,0,30.63,4.98,19.83
WL1,mid,1613.837245,historic,1980,11,10,31.64,0,31.95,0.97,13.89
WL1,mid,1613.837245,historic,1980,12,10,22.34,0,91.79,-0.68,12.23
WL1,mid,1613.837245,historic,1980,13,10,20.02,21.37,238.31,0.01,10.15
WL1,mid,1613.837245,historic,1980,14,10,29.91,14.9,105.49,-2.08,9.13
WL1,mid,1613.837245,historic,1981,5,8,78.17,0,66.09,3.89,18.24
WL1,mid,1613.837245,historic,1981,6,8,99.25,0,0.44,9.87,25.79
WL1,mid,1613.837245,historic,1981,7,8,104.12,0,0.83,10.65,28.99
WL1,mid,1613.837245,historic,1981,8,8,103.04,0,0.09,10.8,29.99
WL1,mid,1613.837245,historic,1981,9,8,90.86,0,20.84,9.39,25.96
WL1,mid,1613.837245,historic,1981,10,8,59.04,0,148.55,1.97,16.05
WL1,mid,1613.837245,historic,1981,11,8,27.4,0,365.15,1.26,10.94
WL1,mid,1613.837245,historic,1981,12,8,19.02,75.53,323.43,-0.19,8.44
WL1,mid,1613.837245,historic,1982,6,6,74.44,0,29.4,6.43,20.78
WL1,mid,1613.837245,historic,1982,7,6,73.38,0,3.83,10.6,25.69
WL1,mid,1613.837245,historic,1982,8,6,100.89,0,2.53,10.67,27.32
WL1,mid,1613.837245,historic,1982,9,6,69.91,0,142.21,6.82,21.3
WL1,mid,1613.837245,historic,1982,10,6,59.05,0,196.51,3.35,15.92
WL1,mid,1613.837245,historic,1982,11,6,25.12,42.42,267.23,-1.68,8.62
WL1,mid,1613.837245,historic,1983,6,6,92.43,0,12.22,6.7,21.76
WL1,mid,1613.837245,historic,1983,7,6,57.82,0,5.72,8.66,24.28
WL1,mid,1613.837245,historic,1983,8,6,65.3,0,21.93,10.24,25.76
WL1,mid,1613.837245,historic,1983,9,6,75.66,0,64.32,9.22,23.92
WL1,mid,1613.837245,historic,1983,10,6,66.08,0,50.66,5.8,18.51
WL1,mid,1613.837245,historic,1983,11,6,25.89,134.89,523.0699,-0.13,8.06
WL1,mid,1613.837245,historic,1984,6,6,50.86,0,43.86,7.61,22.07
WL1,mid,1613.837245,historic,1984,7,6,56.11,0,4.86,12.94,28.76
WL1,mid,1613.837245,historic,1984,8,6,105.81,0,1.94,11.36,27.61
WL1,mid,1613.837245,historic,1984,9,6,93.9,0,6.61,9.68,25.62
WL1,mid,1613.837245,historic,1984,10,6,59.89,0,110.55,2.41,14.12
WL1,mid,1613.837245,historic,1984,11,6,25.6,66.91,310.66,-1.18,8.04
WL1,mid,1613.837245,historic,1985,5,7,78.89,0,3.23,4.07,18.87
WL1,mid,1613.837245,historic,1985,6,7,101.43,0,13.46,11.09,25.99
WL1,mid,1613.837245,historic,1985,7,7,107.84,0,1.37,13.51,28.73
WL1,mid,1613.837245,historic,1985,8,7,85.79,0,5.33,10.39,26.84
WL1,mid,1613.837245,historic,1985,9,7,72.42,0,81.73,6.76,19.65
WL1,mid,1613.837245,historic,1985,10,7,63.1,0,62.52,4.55,17.79
WL1,mid,1613.837245,historic,1985,11,7,25.32,31.16,233.8,-1.9,8.57
WL1,mid,1613.837245,historic,1986,5,9,78.65,0,42.29,4.12,18.56
WL1,mid,1613.837245,historic,1986,6,9,98.39,0,2.31,9.78,24.82
WL1,mid,1613.837245,historic,1986,7,9,53.3,0,10.69,10.54,25.77
WL1,mid,1613.837245,historic,1986,8,9,106.74,0,0.69,12.47,29.15
WL1,mid,1613.837245,historic,1986,9,9,70.54,0,113.81,5.54,18.97
WL1,mid,1613.837245,historic,1986,10,9,65.26,0,3.59,4.14,17.91
WL1,mid,1613.837245,historic,1986,11,9,31.97,0,19.14,1.04,14.82
WL1,mid,1613.837245,historic,1986,12,9,21.31,0,36.65,-1.03,9.84
WL1,mid,1613.837245,historic,1986,13,9,18.27,69.6,143.2,-3.49,6.73
WL1,mid,1613.837245,historic,1987,5,8,81.47,0,52.86,6.27,19.2
WL1,mid,1613.837245,historic,1987,6,8,98.89,0,9.63,10.13,24.93
WL1,mid,1613.837245,historic,1987,7,8,99.98,0,0.59,9.81,25.08
WL1,mid,1613.837245,historic,1987,8,8,102.79,0,0.08,11.71,28.64
WL1,mid,1613.837245,historic,1987,9,8,91.74,0,1.47,10.05,26.26
WL1,mid,1613.837245,historic,1987,10,8,71.82,0,49.53,8.19,21.7
WL1,mid,1613.837245,historic,1987,11,8,29.98,0,68.44,0.36,10.94
WL1,mid,1613.837245,historic,1987,12,8,18.49,143.66,187.15,-3.44,4.56
WL1,mid,1613.837245,historic,1988,5,8,76.96,0,57.01,3.3,17.58
WL1,mid,1613.837245,historic,1988,6,8,95.34,0,22.43,8.72,22.76
WL1,mid,1613.837245,historic,1988,7,8,107.25,0,3.32,14.06,29.92
WL1,mid,1613.837245,historic,1988,8,8,102.71,0,0,12.66,28.98
WL1,mid,1613.837245,historic,1988,9,8,90.41,0,5.96,9.87,26.01
WL1,mid,1613.837245,historic,1988,10,8,73,0,1.41,8.05,23.91
WL1,mid,1613.837245,historic,1988,11,8,27.68,0,238.39,0.55,9.51
WL1,mid,1613.837245,historic,1988,12,8,19.38,47.82,141.07,-3.03,7.46
WL1,mid,1613.837245,historic,1989,5,9,77.51,0,33.26,4.12,17.34
WL1,mid,1613.837245,historic,1989,6,9,86.69,0,26.41,9.15,23.28
WL1,mid,1613.837245,historic,1989,7,9,105.09,0,0,13.12,27.61
WL1,mid,1613.837245,historic,1989,8,9,63.57,0,12.28,9.93,25.45
WL1,mid,1613.837245,historic,1989,9,9,74.41,0,96.12,8.9,23.02
WL1,mid,1613.837245,historic,1989,10,9,60.28,0,131.87,3.47,16.84
WL1,mid,1613.837245,historic,1989,11,9,30.24,0,117.52,1,14.7
WL1,mid,1613.837245,historic,1989,12,9,22.32,0,0.12,-0.73,12.83
WL1,mid,1613.837245,historic,1989,13,9,19.12,46.92,167.78,-2.17,8.45
WL1,mid,1613.837245,historic,1990,4,9,68.02,0,70.83,2.95,15.99
WL1,mid,1613.837245,historic,1990,5,9,47.05,0,117.25,3.86,16.47
WL1,mid,1613.837245,historic,1990,6,9,94.66,0,12.35,8.51,22.22
WL1,mid,1613.837245,historic,1990,7,9,54,0,11.11,12.37,27.73
WL1,mid,1613.837245,historic,1990,8,9,67.19,0,5.91,10.73,26.49
WL1,mid,1613.837245,historic,1990,9,9,88.5,0,18.22,9.22,24.39
WL1,mid,1613.837245,historic,1990,10,9,70.49,0,17.2,6.14,21.22
WL1,mid,1613.837245,historic,1990,11,9,31.65,0,45.06,0.61,13.26
WL1,mid,1613.837245,historic,1990,12,9,19.01,9.87,46.17,-4.89,6.65
WL1,mid,1613.837245,historic,1991,3,10,27.31,283.4,439.65,-3.42,5.32
WL1,mid,1613.837245,historic,1991,4,10,61.01,49.16,58.54,-0.69,11.91
WL1,mid,1613.837245,historic,1991,5,10,66.5,0,83.34,1.75,14.51
WL1,mid,1613.837245,historic,1991,6,10,69.44,0,28.23,6.66,21.61
WL1,mid,1613.837245,historic,1991,7,10,54.38,0,4.64,12.75,27.61
WL1,mid,1613.837245,historic,1991,8,10,69.15,0,5.43,11.23,26.62
WL1,mid,1613.837245,historic,1991,9,10,97.16,0,7.04,10.82,27.11
WL1,mid,1613.837245,historic,1991,10,10,69.55,0,116.87,7.67,21.25
WL1,mid,1613.837245,historic,1991,11,10,31.27,0,62.47,1.18,13.16
WL1,mid,1613.837245,historic,1991,12,10,20.89,0,72.72,-1.5,9.17
WL1,mid,1613.837245,historic,1992,4,9,69.91,0,30.52,3.84,17.22
WL1,mid,1613.837245,historic,1992,5,9,84.85,0,17.62,7.16,22.27
WL1,mid,1613.837245,historic,1992,6,9,52.3,0,48.77,8.75,22.35
WL1,mid,1613.837245,historic,1992,7,9,54.97,0,27.3,11.15,25.5
WL1,mid,1613.837245,historic,1992,8,9,108.2,0,2.23,13.75,29.06
WL1,mid,1613.837245,historic,1992,9,9,92.87,0,8.37,9.34,25.47
WL1,mid,1613.837245,historic,1992,10,9,68.27,0,107.98,6.73,20.62
WL1,mid,1613.837245,historic,1992,11,9,30.6,0,21.06,0.55,12.36
WL1,mid,1613.837245,historic,1992,12,9,17.06,263.92,368.88,-4.19,5.77
WL1,mid,1613.837245,historic,1993,6,7,49.39,0,66.53,6.96,20.61
WL1,mid,1613.837245,historic,1993,7,7,99.26,0,0,9.63,25.4
WL1,mid,1613.837245,historic,1993,8,7,98.19,0,0.16,10.07,26.57
WL1,mid,1613.837245,historic,1993,9,7,88.87,0,0,8.51,25.85
WL1,mid,1613.837245,historic,1993,10,7,68.22,0,61.6,6.36,19.19
WL1,mid,1613.837245,historic,1993,11,7,30.63,0,58.31,0.26,12.8
WL1,mid,1613.837245,historic,1993,12,7,19.88,15.76,98.55,-2.32,7.32
WL1,mid,1613.837245,recent,1994,4,8,65.29,0,86.47,0.93,14.93
WL1,mid,1613.837245,recent,1994,5,8,78.77,0,60.27,4.48,18.33
WL1,mid,1613.837245,recent,1994,6,8,97.2,0,1.86,8.34,25.13
WL1,mid,1613.837245,recent,1994,7,8,107.16,0,0,12.93,30.23
WL1,mid,1613.837245,recent,1994,8,8,104.34,0,0.13,11.93,30.34
WL1,mid,1613.837245,recent,1994,9,8,89.92,0,14.89,8.84,25.34
WL1,mid,1613.837245,recent,1994,10,8,65.47,0,41.26,3.34,18.48
WL1,mid,1613.837245,recent,1994,11,8,23.71,153.94,287.37,-4.04,6.68
WL1,mid,1613.837245,recent,1995,6,7,48.89,0,44.78,5.88,20.76
WL1,mid,1613.837245,recent,1995,7,7,100.85,0,1.03,10.21,26.01
WL1,mid,1613.837245,recent,1995,8,7,100.67,0,0.17,10.64,27.96
WL1,mid,1613.837245,recent,1995,9,7,90.76,0,0,9.45,26.36
WL1,mid,1613.837245,recent,1995,10,7,69.26,0,0,5.52,21.11
WL1,mid,1613.837245,recent,1995,11,7,34.14,0,15.74,3.56,16.42
WL1,mid,1613.837245,recent,1995,12,7,20.31,67.39,277.49,-0.99,8.77
WL1,mid,1613.837245,recent,1996,5,8,39.51,0,190.45,5.16,17.11
WL1,mid,1613.837245,recent,1996,6,8,91.97,0,13.73,8.3,23.42
WL1,mid,1613.837245,recent,1996,7,8,106.53,0,0.8,13.7,29.06
WL1,mid,1613.837245,recent,1996,8,8,102.63,0,1.98,11.83,28.99
WL1,mid,1613.837245,recent,1996,9,8,87.01,0,7.56,7.79,23.57
WL1,mid,1613.837245,recent,1996,10,8,65.23,0,70.62,3.82,17.77
WL1,mid,1613.837245,recent,1996,11,8,29.13,0,211.59,1.12,11.73
WL1,mid,1613.837245,recent,1996,12,8,18.54,234.62,554.1699,-0.57,7.31
WL1,mid,1613.837245,recent,1997,5,8,84.13,0,23.28,6.88,21.76
WL1,mid,1613.837245,recent,1997,6,8,51.62,0,62.54,8.22,21.94
WL1,mid,1613.837245,recent,1997,7,8,54.25,0,5.38,11,26.96
WL1,mid,1613.837245,recent,1997,8,8,76.72,0,3.67,10.96,27.86
WL1,mid,1613.837245,recent,1997,9,8,94.33,0,4.99,8.85,24.69
WL1,mid,1613.837245,recent,1997,10,8,67.35,0,63.59,4.51,18.07
WL1,mid,1613.837245,recent,1997,11,8,31.47,0,133.97,1.66,12.2
WL1,mid,1613.837245,recent,1997,12,8,19.98,17.37,105.01,-2.58,7.72
WL1,mid,1613.837245,recent,1998,6,7,49.02,0,70.07,6.94,19.95
WL1,mid,1613.837245,recent,1998,7,7,77.63,0,2.78,12.03,28.28
WL1,mid,1613.837245,recent,1998,8,7,99.43,0,3.04,12.38,29.3
WL1,mid,1613.837245,recent,1998,9,7,72.99,0,52.9,9.7,23.38
WL1,mid,1613.837245,recent,1998,10,7,64.2,0,23.3,3.79,16.78
WL1,mid,1613.837245,recent,1998,11,7,28.51,0,169.56,-0.49,9.78
WL1,mid,1613.837245,recent,1998,12,7,20.09,12.55,110.56,-3.12,8.87
WL1,mid,1613.837245,recent,1999,6,8,93.55,0,15.45,7.34,22.27
WL1,mid,1613.837245,recent,1999,7,8,65.43,0,5.46,10.82,27.26
WL1,mid,1613.837245,recent,1999,8,8,64.86,0,9.93,9.64,25.95
WL1,mid,1613.837245,recent,1999,9,8,93.43,0,4.99,9.76,26.44
WL1,mid,1613.837245,recent,1999,10,8,72.46,0,51.89,6.99,23.22
WL1,mid,1613.837245,recent,1999,11,8,32.57,0,117.63,1.78,14.93
WL1,mid,1613.837245,recent,1999,12,8,21.58,0,40.08,-0.87,10.72
WL1,mid,1613.837245,recent,1999,13,8,16.34,149.89,380.86,-0.83,7.68
WL1,mid,1613.837245,recent,2000,5,9,40.17,0,130.68,4.67,18.99
WL1,mid,1613.837245,recent,2000,6,9,53.73,0,26.39,9.97,26.12
WL1,mid,1613.837245,recent,2000,7,9,102.48,0,0.04,10.41,26.63
WL1,mid,1613.837245,recent,2000,8,9,103.86,0,0.75,11.83,28.61
WL1,mid,1613.837245,recent,2000,9,9,73.78,0,53.68,8.16,23.48
WL1,mid,1613.837245,recent,2000,10,9,62.09,0,130.1,4.7,17.41
WL1,mid,1613.837245,recent,2000,11,9,28.45,0,56.4,-1.52,10.21
WL1,mid,1613.837245,recent,2000,12,9,22.05,0,56.16,0.18,11.26
WL1,mid,1613.837245,recent,2000,13,9,18.95,28.09,121.09,-2.65,8.3
WL1,mid,1613.837245,recent,2001,4,9,49.17,0,153.47,-0.63,11.67
WL1,mid,1613.837245,recent,2001,5,9,86.66,0,14.37,8.03,23.49
WL1,mid,1613.837245,recent,2001,6,9,98.74,0,3.79,9.32,24.99
WL1,mid,1613.837245,recent,2001,7,9,105.47,0,0.05,11.94,27.51
WL1,mid,1613.837245,recent,2001,8,9,106.94,0,0,12.58,29.89
WL1,mid,1613.837245,recent,2001,9,9,94.04,0,16.02,10.26,26.61
WL1,mid,1613.837245,recent,2001,10,9,72.65,0,29.13,7.75,22.96
WL1,mid,1613.837245,recent,2001,11,9,30.15,0,210.62,1.58,12.33
WL1,mid,1613.837245,recent,2001,12,9,17.65,163.7,297.22,-2.44,6.4
WL1,mid,1613.837245,recent,2002,5,8,78.17,0,58.22,4.05,18.12
WL1,mid,1613.837245,recent,2002,6,8,98.38,0,0.09,9.31,25.37
WL1,mid,1613.837245,recent,2002,7,8,56.21,0,6.62,13.37,30.01
WL1,mid,1613.837245,recent,2002,8,8,105.65,0,0.04,11.51,28.48
WL1,mid,1613.837245,recent,2002,9,8,93.8,0,1.12,9.81,26.07
WL1,mid,1613.837245,recent,2002,10,8,68.54,0,0,4.69,20
WL1,mid,1613.837245,recent,2002,11,8,33.09,0,164.63,2.3,14.58
WL1,mid,1613.837245,recent,2002,12,8,18.12,168.76,339.03,-1.84,6.76
WL1,mid,1613.837245,recent,2003,6,7,99.05,0,0.45,9.62,25.71
WL1,mid,1613.837245,recent,2003,7,7,99.75,0,3.94,13.96,30.27
WL1,mid,1613.837245,recent,2003,8,7,67.28,0,32.2,12.09,27.27
WL1,mid,1613.837245,recent,2003,9,7,94.32,0,6.29,10.93,27.57
WL1,mid,1613.837245,recent,2003,10,7,73.29,0,1.85,7.83,23.86
WL1,mid,1613.837245,recent,2003,11,7,28.47,0,91.45,-1.42,8.72
WL1,mid,1613.837245,recent,2003,12,7,18.81,141.55,326,-1.62,7.26
WL1,mid,1613.837245,recent,2004,5,8,79.85,0,38.01,4.05,19.87
WL1,mid,1613.837245,recent,2004,6,8,97.97,0,11.55,8.83,25.21
WL1,mid,1613.837245,recent,2004,7,8,105.67,0,2.52,12.4,28.9
WL1,mid,1613.837245,recent,2004,8,8,102.58,0,0,11.94,28.22
WL1,mid,1613.837245,recent,2004,9,8,89.7,0,7.78,8.96,24.99
WL1,mid,1613.837245,recent,2004,10,8,61.15,0,191.26,4.23,16.22
WL1,mid,1613.837245,recent,2004,11,8,29,0,86.59,-0.49,10.42
WL1,mid,1613.837245,recent,2004,12,8,21.34,5.85,192.54,-0.54,9.75
WL1,mid,1613.837245,recent,2005,6,7,48.59,0,79.13,6.09,20.02
WL1,mid,1613.837245,recent,2005,7,7,106.75,0,0,13.68,30.14
WL1,mid,1613.837245,recent,2005,8,7,101.98,0,3.06,12.16,29.26
WL1,mid,1613.837245,recent,2005,9,7,85.73,0,17.88,7.95,22.96
WL1,mid,1613.837245,recent,2005,10,7,66.89,0,25.74,5.03,19.07
WL1,mid,1613.837245,recent,2005,11,7,32.19,0,91.65,2.39,14.19
WL1,mid,1613.837245,recent,2005,12,7,19.23,129.26,481.35,-0.53,9.4
WL1,mid,1613.837245,recent,2006,6,7,99.87,0,3.91,9.92,26.4
WL1,mid,1613.837245,recent,2006,7,7,108.31,0,0.94,14.08,30.51
WL1,mid,1613.837245,recent,2006,8,7,101.32,0,0,10.75,28.08
WL1,mid,1613.837245,recent,2006,9,7,90.49,0,0.4,8.96,26.02
WL1,mid,1613.837245,recent,2006,10,7,66.27,0,10.28,4.09,18.64
WL1,mid,1613.837245,recent,2006,11,7,30.75,0,133.13,1.24,11.22
WL1,mid,1613.837245,recent,2006,12,7,20.69,12.77,144.95,-1.45,8.72
WL1,mid,1613.837245,recent,2007,4,9,65.92,0,87.76,1.47,15.05
WL1,mid,1613.837245,recent,2007,5,9,82.38,0,38.51,5.63,21.04
WL1,mid,1613.837245,recent,2007,6,9,99.48,0,7.12,10.53,25.1
WL1,mid,1613.837245,recent,2007,7,9,107.78,0,0.65,13.9,29.56
WL1,mid,1613.837245,recent,2007,8,9,105.36,0,0.62,13.27,29.53
WL1,mid,1613.837245,recent,2007,9,9,88.17,0,23.26,8.37,23.35
WL1,mid,1613.837245,recent,2007,10,9,65.29,0,53.18,4.43,17.26
WL1,mid,1613.837245,recent,2007,11,9,32.88,0,31.82,2.53,15.33
WL1,mid,1613.837245,recent,2007,12,9,19.14,75.94,145.95,-3.08,5.97
WL1,mid,1613.837245,recent,2008,6,7,97.82,0,0.04,9,25.12
WL1,mid,1613.837245,recent,2008,7,7,107.04,0,0,13.46,29.55
WL1,mid,1613.837245,recent,2008,8,7,105.06,0,0.02,13.02,30.02
WL1,mid,1613.837245,recent,2008,9,7,92.78,0,1.29,10.53,27.01
WL1,mid,1613.837245,recent,2008,10,7,68.85,0,44.63,5.58,20.41
WL1,mid,1613.837245,recent,2008,11,7,32.55,0,129.08,3.15,13.77
WL1,mid,1613.837245,recent,2008,12,7,20.12,36.14,150.38,-2.25,8
WL1,mid,1613.837245,recent,2009,2,11,29.11,72.58,215.3,-1.83,7.5
WL1,mid,1613.837245,recent,2009,3,11,39.71,21.97,211.09,-1.56,10.41
WL1,mid,1613.837245,recent,2009,4,11,64.16,0,55.19,0.49,14.14
WL1,mid,1613.837245,recent,2009,5,11,42.21,0,154.45,6.75,21.37
WL1,mid,1613.837245,recent,2009,6,11,86.27,0,14.71,8.31,21.97
WL1,mid,1613.837245,recent,2009,7,11,107.03,0,0.46,13.23,30.06
WL1,mid,1613.837245,recent,2009,8,11,101.82,0,1.71,11.23,28.51
WL1,mid,1613.837245,recent,2009,9,11,93.98,0,1.56,11.44,28.2
WL1,mid,1613.837245,recent,2009,10,11,63.03,0,99.81,3.85,17.19
WL1,mid,1613.837245,recent,2009,11,11,31.49,0,38.41,1.72,13.29
WL1,mid,1613.837245,recent,2009,12,11,19.79,66.14,178.36,-2.53,7.38
WL1,mid,1613.837245,recent,2010,6,7,95.03,0,7.38,8.47,22.69
WL1,mid,1613.837245,recent,2010,7,7,105.8,0,0.02,13.34,28.48
WL1,mid,1613.837245,recent,2010,8,7,99.7,0,1.39,10.45,26.9
WL1,mid,1613.837245,recent,2010,9,7,90.14,0,0.88,9.27,25.69
WL1,mid,1613.837245,recent,2010,10,7,64.2,0,218.93,6.65,17.97
WL1,mid,1613.837245,recent,2010,11,7,26.66,0,209.68,-0.02,10.61
WL1,mid,1613.837245,recent,2010,12,7,18.7,129.55,386.09,-0.34,7.64
WL1,mid,1613.837245,recent,2011,6,7,49.52,0,93.38,7.58,20.25
WL1,mid,1613.837245,recent,2011,7,7,101.82,0,0.04,11.81,26.53
WL1,mid,1613.837245,recent,2011,8,7,100.53,0,0,12.15,28.08
WL1,mid,1613.837245,recent,2011,9,7,91.96,0,10.19,11.81,26.97
WL1,mid,1613.837245,recent,2011,10,7,66.33,0,93.52,6.16,19.43
WL1,mid,1613.837245,recent,2011,11,7,29.88,0,46.24,0.23,11.5
WL1,mid,1613.837245,recent,2011,12,7,21.17,0,1.41,-1.15,9.97
WL1,mid,1613.837245,recent,2012,2,11,30.34,0,52.19,-1.65,9.47
WL1,mid,1613.837245,recent,2012,3,11,33.4,0,279.29,-0.94,9
WL1,mid,1613.837245,recent,2012,4,11,44.02,0,161.14,1.25,14.05
WL1,mid,1613.837245,recent,2012,5,11,81.06,0,15.22,5.34,19.9
WL1,mid,1613.837245,recent,2012,6,11,69.5,0,33,8.49,23.1
WL1,mid,1613.837245,recent,2012,7,11,56.53,0,8.07,12.5,27.47
WL1,mid,1613.837245,recent,2012,8,11,78.46,0,6.28,13.59,30.12
WL1,mid,1613.837245,recent,2012,9,11,101.21,0,3.91,11.34,27.28
WL1,mid,1613.837245,recent,2012,10,11,70.42,0,70.48,5.73,19.95
WL1,mid,1613.837245,recent,2012,11,11,31.32,0,182.28,1.99,12.78
WL1,mid,1613.837245,recent,2012,12,11,17.54,250.41,396.15,-2.4,5.87
WL1,mid,1613.837245,recent,2013,5,10,80.22,0,61.29,5.52,18.83
WL1,mid,1613.837245,recent,2013,6,10,53.03,0,43.73,9.93,24.71
WL1,mid,1613.837245,recent,2013,7,10,108.39,0,1.07,14.81,29.69
WL1,mid,1613.837245,recent,2013,8,10,101.06,0,0.92,11.57,26.68
WL1,mid,1613.837245,recent,2013,9,10,80.65,0,36.34,9.46,23.31
WL1,mid,1613.837245,recent,2013,10,10,65.35,0,24.13,4.2,17.71
WL1,mid,1613.837245,recent,2013,11,10,32.14,0,42.9,2.32,13.85
WL1,mid,1613.837245,recent,2013,12,10,21.21,0,35.22,-1.97,10.61
WL1,mid,1613.837245,recent,2013,13,10,22.49,0,62.12,2.14,14.15
WL1,mid,1613.837245,recent,2013,14,10,28.61,50,306.45,-0.36,9.51
WL1,mid,1613.837245,recent,2014,2,11,28.61,50,306.45,-0.36,9.51
WL1,mid,1613.837245,recent,2014,3,11,38.39,0,178.03,1.25,12.31
WL1,mid,1613.837245,recent,2014,4,11,60.32,0,91.41,1.97,15.13
WL1,mid,1613.837245,recent,2014,5,11,81.12,0,28.82,5.81,19.5
WL1,mid,1613.837245,recent,2014,6,11,98.32,0,1.24,9.5,24.71
WL1,mid,1613.837245,recent,2014,7,11,58.31,0,8.3,15.29,29.55
WL1,mid,1613.837245,recent,2014,8,11,75.53,0,5.23,12.65,26.99
WL1,mid,1613.837245,recent,2014,9,11,87.78,0,38.18,10.66,25.18
WL1,mid,1613.837245,recent,2014,10,11,71.25,0,25.42,6.81,20.96
WL1,mid,1613.837245,recent,2014,11,11,32.81,0,96.8,2.25,13.83
WL1,mid,1613.837245,recent,2014,12,11,20.71,41.69,235,0.15,7.8
WL1,mid,1613.837245,recent,2015,2,11,34.52,0,197.55,2.9,13.61
WL1,mid,1613.837245,recent,2015,3,11,48.88,0,34.27,2.65,15.47
WL1,mid,1613.837245,recent,2015,4,11,65.29,0,84.75,1.33,14.51
WL1,mid,1613.837245,recent,2015,5,11,77.87,0,56.07,5.12,16.68
WL1,mid,1613.837245,recent,2015,6,11,86.46,0,27.91,11.39,26.11
WL1,mid,1613.837245,recent,2015,7,11,53.74,0,13.55,12.79,26.45
WL1,mid,1613.837245,recent,2015,8,11,100.37,0,2.43,12.57,28.14
WL1,mid,1613.837245,recent,2015,9,11,92.98,0,2.32,10.69,25.61
WL1,mid,1613.837245,recent,2015,10,11,70.75,0,62.28,7.68,20.35
WL1,mid,1613.837245,recent,2015,11,11,29.03,0,128.14,-0.89,10.11
WL1,mid,1613.837245,recent,2015,12,11,18.13,175.5,273.81,-3.17,5.81
WL1,mid,1613.837245,recent,2016,5,8,77.81,0,45.34,4.73,17.05
WL1,mid,1613.837245,recent,2016,6,8,99.14,0,1.12,10.25,25.22
WL1,mid,1613.837245,recent,2016,7,8,105.76,0,0,12.93,28.32
WL1,mid,1613.837245,recent,2016,8,8,104.29,0,0.32,12.87,28.97
WL1,mid,1613.837245,recent,2016,9,8,89.86,0,7.2,9.3,24.58
WL1,mid,1613.837245,recent,2016,10,8,62.15,0,319.91,5.18,16.46
WL1,mid,1613.837245,recent,2016,11,8,30.19,0,112.34,2.16,12.92
WL1,mid,1613.837245,recent,2016,12,8,19.03,72.71,234.52,-1.64,8.04
WL1,mid,1613.837245,recent,2017,6,10,97.57,0,19.13,10.14,23.72
WL1,mid,1613.837245,recent,2017,7,10,107.24,0,0.35,14.33,29.5
WL1,mid,1613.837245,recent,2017,8,10,104.22,0,3.1,14.09,28.99
WL1,mid,1613.837245,recent,2017,9,10,71.79,0,45.41,9.31,22.97
WL1,mid,1613.837245,recent,2017,10,10,68.26,0,17.44,5.46,20.34
WL1,mid,1613.837245,recent,2017,11,10,28.94,0,291.89,2.8,12.02
WL1,mid,1613.837245,recent,2017,12,10,22.67,0,22.44,0.77,12.44
WL1,mid,1613.837245,recent,2017,13,10,21.17,0,154.58,1.56,10.97
WL1,mid,1613.837245,recent,2017,14,10,30,0,36.35,-2.04,9.21
WL1,mid,1613.837245,recent,2017,15,10,28.79,99.25,410.7,-2.05,8.61
WL1,mid,1613.837245,recent,2018,2,13,30,0,36.35,-2.04,9.21
WL1,mid,1613.837245,recent,2018,3,13,28.79,99.25,410.7,-2.05,8.61
WL1,mid,1613.837245,recent,2018,4,13,44.44,0,117.81,1.47,14.57
WL1,mid,1613.837245,recent,2018,5,13,80.34,0,37.11,6.05,18.38
WL1,mid,1613.837245,recent,2018,6,13,98.11,0,0,9.57,24.62
WL1,mid,1613.837245,recent,2018,7,13,109.8,0,1.69,15.44,30.13
WL1,mid,1613.837245,recent,2018,8,13,104.78,0,0,13.1,28.56
WL1,mid,1613.837245,recent,2018,9,13,92.32,0,0,10.3,25.86
WL1,mid,1613.837245,recent,2018,10,13,68.01,0,28.29,5.89,18.66
WL1,mid,1613.837245,recent,2018,11,13,32.55,0,172.16,2.82,14.7
WL1,mid,1613.837245,recent,2018,12,13,20.56,0,88.7,-1.27,8.41
WL1,mid,1613.837245,recent,2018,13,13,18.94,48.75,272.34,0.15,8.93
WL1,mid,1613.837245,recent,2018,14,13,21.77,576.7299,535.77,-5.29,3.09
WL1,mid,1613.837245,recent,2019,6,7,97.2,0,11.43,9.8,23.66
WL1,mid,1613.837245,recent,2019,7,7,103.47,0,0,12.64,26.64
WL1,mid,1613.837245,recent,2019,8,7,102.42,0,0,12.68,28.04
WL1,mid,1613.837245,recent,2019,9,7,78.23,0,37.48,8.73,23.05
WL1,mid,1613.837245,recent,2019,10,7,65.16,0,4.23,3.93,17.82
WL1,mid,1613.837245,recent,2019,11,7,33.08,0,58.59,2.96,15.28
WL1,mid,1613.837245,recent,2019,12,7,19.88,78.32,258.21,-0.3,7.12
WL1,mid,1613.837245,recent,2020,5,9,59.39,0,86.36,6.02,18.66
WL1,mid,1613.837245,recent,2020,6,9,96.4,0,7.38,9.36,23.19
